53,0,148,71,0.573357,0.845833,1,0.99,345.467,584.202,370.042,479.276,-37348.7,-14480.7,-0.000577807,0.0676544,0.00201672,-0.00157017
53,0,148,192,0.573357,0.845833,1,0.934722,345.467,584.649,373.111,479.276,-37658.5,-15945.5,-0.000577807,0.0624585,0.00201666,-0.0112804
53,0,148,187,0.573357,0.845833,1,0.0743333,345.467,598.095,439.442,479.276,-44353.3,-47602.1,-0.000577807,-0.0474397,0.00201663,0.226225
53,0,174,71,0.573357,0.845833,0.277,0.99,345.467,584.202,379.167,478.524,-38269.7,-19756.9,0.0184127,0.0676544,-0.111908,-0.00157022
53,0,174,192,0.573357,0.845833,0.277,0.934722,345.467,584.649,382.236,478.524,-38579.5,-21221.7,0.0184127,0.0624585,-0.111908,-0.0112805
53,0,174,187,0.573357,0.845833,0.277,0.0743333,345.467,598.095,448.567,478.524,-45274.3,-52878.3,0.0184127,-0.0474397,-0.111908,0.226225
53,0,172,71,0.573357,0.845833,0.2505,0.99,345.467,584.202,387.78,477.974,-39139,-24736.6,0.0363851,0.0676544,-0.135928,-0.00157022
53,0,172,192,0.573357,0.845833,0.2505,0.934722,345.467,584.649,390.849,477.974,-39448.8,-26201.4,0.0363851,0.0624585,-0.135928,-0.0112805
53,0,172,187,0.573357,0.845833,0.2505,0.0743333,345.467,598.095,457.18,477.974,-46143.6,-57858,0.0363851,-0.0474397,-0.135928,0.226225
53,0,178,71,0.573357,0.845833,0.228667,0.99,345.467,584.202,333.174,484.054,-33627.5,6835.76,-0.0764942,0.0676544,-0.154492,-0.00157019
53,0,178,192,0.573357,0.845833,0.228667,0.934722,345.467,584.649,336.243,484.054,-33937.3,5370.92,-0.0764942,0.0624585,-0.154492,-0.0112804
53,0,178,187,0.573357,0.845833,0.228667,0.0743333,345.467,598.095,402.574,484.054,-40632.2,-26285.7,-0.0764942,-0.0474397,-0.154492,0.226225
53,0,180,71,0.573357,0.845833,0.218333,0.99,345.467,584.202,386.556,478.042,-39015.5,-24029,0.0338287,0.0676544,-0.106472,-0.00157024
53,0,180,192,0.573357,0.845833,0.218333,0.934722,345.467,584.649,389.625,478.042,-39325.3,-25493.8,0.0338287,0.0624585,-0.106472,-0.0112805
53,0,180,187,0.573357,0.845833,0.218333,0.0743333,345.467,598.095,455.956,478.042,-46020.1,-57150.4,0.0338287,-0.0474397,-0.106472,0.226225
53,25,148,71,0.573357,0.564167,1,0.99,346.932,593.092,370.042,479.276,-40604.7,-14701.1,-0.0259082,0.110263,0.00201672,-0.00157017
53,25,148,192,0.573357,0.564167,1,0.934722,346.932,593.54,373.111,479.276,-40941.5,-16165.9,-0.0259082,0.105145,0.00201666,-0.0112026
53,25,148,187,0.573357,0.564167,1,0.0743333,346.932,606.928,439.442,479.276,-48220,-47822.5,-0.0259082,-0.00314893,0.00201663,0.227907
53,25,174,71,0.573357,0.564167,0.277,0.99,346.932,593.092,379.167,478.524,-41606,-20057.5,-0.00691766,0.110263,-0.111908,-0.00157022
53,25,174,192,0.573357,0.564167,0.277,0.934722,346.932,593.54,382.236,478.524,-41942.8,-21522.4,-0.00691766,0.105145,-0.111908,-0.0112026
53,25,174,187,0.573357,0.564167,0.277,0.0743333,346.932,606.928,448.567,478.524,-49221.3,-53179,-0.00691766,-0.00314893,-0.111908,0.227907
53,25,172,71,0.573357,0.564167,0.2505,0.99,346.932,593.092,387.78,477.974,-42551.1,-25113,0.0110547,0.110263,-0.135928,-0.00157022
53,25,172,192,0.573357,0.564167,0.2505,0.934722,346.932,593.54,390.849,477.974,-42887.9,-26577.9,0.0110547,0.105145,-0.135928,-0.0112026
53,25,172,187,0.573357,0.564167,0.2505,0.0743333,346.932,606.928,457.18,477.974,-50166.4,-58234.5,0.0110547,-0.00314893,-0.135928,0.227907
53,25,178,71,0.573357,0.564167,0.228667,0.99,346.932,593.092,333.174,484.054,-36559.1,6939.8,-0.101825,0.110263,-0.154492,-0.00157019
53,25,178,192,0.573357,0.564167,0.228667,0.934722,346.932,593.54,336.243,484.054,-36895.9,5474.96,-0.101825,0.105145,-0.154492,-0.0112026
53,25,178,187,0.573357,0.564167,0.228667,0.0743333,346.932,606.928,402.574,484.054,-44174.4,-26181.6,-0.101825,-0.00314893,-0.154492,0.227907
53,25,180,71,0.573357,0.564167,0.218333,0.99,346.932,593.092,386.556,478.042,-42416.8,-24394.6,0.00849837,0.110263,-0.106472,-0.00157024
53,25,180,192,0.573357,0.564167,0.218333,0.934722,346.932,593.54,389.625,478.042,-42753.6,-25859.5,0.00849837,0.105145,-0.106472,-0.0112026
53,25,180,187,0.573357,0.564167,0.218333,0.0743333,346.932,606.928,455.956,478.042,-50032.1,-57516.1,0.00849837,-0.00314893,-0.106472,0.227907
53,67,148,71,0.573357,0.488833,1,0.99,343.82,571.989,370.042,479.276,-32876.1,-14178,0.0345353,0.0468589,0.00201672,-0.00157029
53,67,148,192,0.573357,0.488833,1,0.934722,343.82,572.437,373.111,479.276,-33148.8,-15642.8,0.0345353,0.0415523,0.00201666,-0.0113913
53,67,148,187,0.573357,0.488833,1,0.0743333,343.82,585.965,439.442,479.276,-39041.9,-47299.4,0.0345353,-0.0706286,0.00201663,0.223832
53,67,174,71,0.573357,0.488833,0.277,0.99,343.82,571.989,379.167,478.524,-33686.9,-19343.9,0.0535259,0.0468589,-0.111908,-0.00157034
53,67,174,192,0.573357,0.488833,0.277,0.934722,343.82,572.437,382.236,478.524,-33959.5,-20808.7,0.0535259,0.0415523,-0.111908,-0.0113913
53,67,174,187,0.573357,0.488833,0.277,0.0743333,343.82,585.965,448.567,478.524,-39852.7,-52465.3,0.0535259,-0.0706286,-0.111908,0.223832
53,67,172,71,0.573357,0.488833,0.2505,0.99,343.82,571.989,387.78,477.974,-34452.1,-24219.5,0.0714982,0.0468589,-0.135928,-0.00157034
53,67,172,192,0.573357,0.488833,0.2505,0.934722,343.82,572.437,390.849,477.974,-34724.7,-25684.3,0.0714982,0.0415523,-0.135928,-0.0113913
53,67,172,187,0.573357,0.488833,0.2505,0.0743333,343.82,585.965,457.18,477.974,-40617.9,-57340.9,0.0714982,-0.0706286,-0.135928,0.223832
53,67,178,71,0.573357,0.488833,0.228667,0.99,343.82,571.989,333.174,484.054,-29600.6,6692.85,-0.0413811,0.0468589,-0.154492,-0.00157031
