16,1,0.631271,0.880301,0.000374,0.001567,1.472666,0.011413,1.484079,0.028129,0.003530
150,0,0.077800,0.799790,0.003226,0.015817,1.527806,0.013264,1.514542,0.035387,0.019144
127,3,0.637983,0.880301,0.005816,0.000919,1.567226,0.090287,1.484079,0.075456,0.018440
48,1,0.631271,0.298446,0.018979,0.202907,1.543740,0.011413,1.555153,0.008804,0.003724
35,1,0.631271,0.246950,0.014806,0.103373,1.518737,0.011413,1.530150,0.042585,0.003385
69,1,0.631271,0.061662,0.038145,0.399425,1.556758,0.011413,1.568172,0.010360,0.003916
7,1,0.631271,0.120024,0.083201,0.054359,1.547526,0.011413,1.558939,0.055413,0.004368
32,0,0.631271,0.055084,0.296714,0.082272,1.546668,0.011413,1.535255,0.000116,0.012833
67,0,0.631271,0.038343,0.330341,0.366842,1.565939,0.011413,1.564241,0.033741,0.013170
23,0,0.631271,0.799790,0.261726,0.022483,1.525955,0.011413,1.514542,0.034868,0.012483
64,0,0.631271,0.045022,0.276173,0.347446,1.564589,0.011413,1.553175,0.020422,0.012628
29,1,0.631271,0.056761,0.007659,0.074986,1.511758,0.011413,1.523171,0.035438,0.003457
15,1,0.631271,0.083483,0.046557,0.001122,1.499380,0.011413,1.510793,0.018772,0.004000
40,0,0.631271,0.059998,0.228122,0.117861,1.566509,0.011413,1.563670,0.068469,0.012146
12,0,0.631271,0.198380,0.194653,0.040177,1.568303,0.011413,1.561876,0.101937,0.011811
20,0,0.631271,0.060173,0.246737,0.009383,1.530982,0.011413,1.519569,0.049857,0.012333
56,1,0.631271,0.083590,0.038953,0.262553,1.483286,0.011413,1.494699,0.066730,0.003143
37,0,0.631271,0.170289,0.219672,0.111834,1.526471,0.011413,1.515057,0.076919,0.012061
61,1,0.631271,0.133681,0.047520,0.318718,1.488147,0.011413,1.499561,0.019734,0.004010
14,1,0.631271,0.123733,0.049744,0.002064,1.487636,0.011413,1.499049,0.021959,0.004032
47,0,0.631271,0.050023,0.240351,0.159552,1.535027,0.011413,1.523614,0.056242,0.012269
458,3,0.637983,0.298446,0.070704,0.381033,1.496152,0.090287,1.555153,0.010834,0.014014
44,1,0.631271,0.040031,0.032972,0.144827,1.503965,0.011413,1.515378,0.005188,0.003864
22,0,0.631271,0.367208,0.199686,0.038284,1.526529,0.011413,1.515116,0.096904,0.011861
70,0,0.631271,0.044996,0.308901,0.399972,1.506033,0.011413,1.494620,0.012303,0.012956
148,0,0.077800,0.060173,0.018119,0.002847,1.532833,0.013264,1.519569,0.050316,0.018995
39,0,0.631271,0.095128,0.222817,0.116408,1.500102,0.011413,1.511516,0.073775,0.012093
33,0,0.631271,0.038352,0.306960,0.084015,1.508498,0.011413,1.497085,0.010363,0.012936
17,1,0.631271,0.076663,0.158532,0.002361,1.550228,0.011413,1.561641,0.130736,0.005122
