0,0,0.701276,0.398832,0.0679825,0.0359363,1.48101,0.105384,1.5552,0.111687,0.0509352
1,1,0.701276,0.475047,0.0343487,0.060512,1.47542,0.105384,1.56079,0.010717,0.0132293
2,0,0.0634418,0.398832,0.00340941,0.0136028,1.34346,0.211732,1.5552,0.111203,0.0286038
3,1,0.0733878,0.475047,0.100901,0.0731004,1.55944,0.0213675,1.56079,0.0109061,0.000640792
4,0,0.0489849,0.398832,0.175005,0.035001,1.23855,0.347846,1.5552,0.111667,0.05
5,0,0.237356,0.398832,0.10713,0.0258497,1.49774,0.0886533,1.5552,0.110347,0.0108415
6,0,0.0584256,0.398832,0.347074,0.0408205,1.53931,0.0470905,1.5552,0.110022,0.0258105
7,0,0.0626879,0.398832,0.0597947,0.044565,1.24969,0.336702,1.5552,0.109941,0.0295546
8,0,0.0833917,0.398832,0.0276854,0.0882012,1.56051,0.0258895,1.5552,0.108994,0.0731852
9,0,0.0872074,0.398832,0.322053,0.0818253,1.49946,0.0869327,1.5552,0.109133,0.0668101
10,0,0.0501099,0.398832,0.168671,0.119854,1.52642,0.059973,1.5552,0.108308,0.104834
11,0,0.073351,0.398832,0.313503,0.121088,1.55777,0.0286288,1.5552,0.108281,0.106067
12,0,0.0616322,0.398832,0.105536,0.127286,1.51639,0.070003,1.5552,0.108147,0.112265
13,0,0.0916808,0.398832,0.433632,0.130553,1.56875,0.0135501,1.5552,0.108076,0.115531
14,0,0.378951,0.398832,0.33581,0.134248,1.53093,0.0554673,1.5552,0.107996,0.119226
15,0,0.0583616,0.398832,0.0158353,0.155023,1.55655,0.0298429,1.5552,0.107545,0.139998
16,0,0.216609,0.398832,0.308393,0.195103,1.54683,0.00836236,1.5552,0.106676,0.180073
17,0,0.0789603,0.398832,0.314453,0.154689,1.47434,0.112053,1.5552,0.107552,0.139664
18,0,0.141678,0.398832,0.00843689,0.199295,1.56948,0.0142831,1.5552,0.106585,0.184265
19,2,0.0917272,0.398832,0.00462538,0.317772,1.55142,0.0349794,1.5552,0.0953637,0.198496
20,2,0.783246,0.398832,0.00502955,0.331814,1.55955,0.00435254,1.5552,0.0950591,0.184455
21,2,0.394974,0.398832,0.390334,0.348427,1.56185,0.00665375,1.5552,0.0946988,0.167844
22,2,0.0466799,0.398832,0.255782,0.343161,1.5241,0.0622959,1.5552,0.094813,0.17311
23,2,0.0716665,0.398832,0.00732908,0.363066,1.55843,0.0032346,1.5552,0.0943812,0.153208
24,2,0.229823,0.398832,0.297621,0.365596,1.55911,0.0272862,1.5552,0.0943263,0.150678
25,2,0.0520928,0.398832,0.058562,0.393842,1.41768,0.137517,1.5552,0.0937137,0.122435
26,2,0.0916768,0.398832,0.204596,0.386784,1.52657,0.0286284,1.5552,0.0938668,0.129492
27,2,0.0684058,0.398832,0.445153,0.408939,1.52248,0.0327202,1.5552,0.0933862,0.107341
28,2,0.0600921,0.398832,0.136906,0.413039,1.50354,0.0516592,1.5552,0.0932973,0.103241
29,2,0.0468973,0.398832,0.437298,0.392407,1.51909,0.0673105,1.5552,0.0937448,0.123871
30,2,0.0566903,0.398832,0.361851,0.408979,1.55135,0.0350411,1.5552,0.0933853,0.1073
31,2,0.0633506,0.398832,0.265261,0.413086,1.54793,0.0384608,1.5552,0.0932962,0.103194
32,2,0.168466,0.398832,0.125489,0.431631,1.51281,0.0423918,1.5552,0.092894,0.0846518
33,2,0.0849613,0.398832,0.054303,0.454503,1.53966,0.015536,1.5552,0.0923979,0.0617829
34,2,0.540488,0.398832,0.0252192,0.493296,1.50439,0.0508026,1.5552,0.0915564,0.0229945
35,2,0.0539427,0.398832,0.00350812,0.497709,1.46882,0.117579,1.5552,0.0914607,0.0185818
36,1,0.0797523,0.475047,0.0190334,0.0613518,1.40196,0.178847,1.56079,0.0107297,0.0123894
37,1,0.237356,0.475047,0.45836,0.00886353,1.49215,0.0886533,1.56079,0.00994091,0.0649042
38,0,0.237356,0.361416,0.103446,0.496735,1.51393,0.0886533,1.53901,0.114016,0.0110896
39,1,0.153475,0.475047,0.0320401,0.0385855,1.54337,0.0374343,1.56079,0.0103876,0.0351572
40,1,0.0584256,0.475047,0.395508,0.0188884,1.53372,0.0470905,1.56079,0.0100918,0.0548614
41,0,0.0584256,0.361416,0.34372,0.481885,1.55549,0.0470905,1.53901,0.113372,0.0259321
42,0,0.0626879,0.361416,0.0563643,0.477408,1.26588,0.336702,1.53901,0.113178,0.0304057
43,1,0.103382,0.475047,0.0734437,0.0150007,1.53858,0.0422258,1.56079,0.0100334,0.0587532
44,0,0.0833917,0.361416,0.0253592,0.43456,1.5649,0.0258895,1.53901,0.11132,0.0732318
45,1,0.0872074,0.475047,0.393848,0.0461747,1.49387,0.0869327,1.56079,0.00911497,0.119897
46,1,0.073351,0.475047,0.414279,0.0503917,1.55218,0.0286288,1.56079,0.00905173,0.124115
47,1,0.0916808,0.475047,0.275748,0.0508342,1.56726,0.0135501,1.56079,0.00904499,0.124557
48,1,0.0502442,0.475047,0.198492,0.0716053,1.46677,0.114033,1.56079,0.00873314,0.145329
49,1,0.378951,0.475047,0.0871478,0.0795857,1.52534,0.0554673,1.56079,0.00861316,0.153309
50,1,0.0650167,0.475047,0.0339876,0.0576423,1.54328,0.0375311,1.56079,0.00894277,0.131366
51,1,0.0518886,0.475047,0.22948,0.0570977,1.49169,0.0691007,1.56079,0.00895094,0.130821
52,1,0.216609,0.475047,0.276664,0.100328,1.55242,0.00836236,1.56079,0.00830172,0.174051
53,1,0.158453,0.475047,0.0332991,0.0979257,1.55389,0.0269113,1.56079,0.00833778,0.171649
54,1,0.235325,0.475047,0.0346046,0.118514,1.53175,0.0490531,1.56079,0.00802855,0.192236
55,3,0.783246,0.475047,0.0168208,0.169831,1.56514,0.00435254,1.56079,0.000123727,0.181431
56,3,0.394974,0.475047,0.0198993,0.18846,1.56744,0.00665375,1.56079,0.000156057,0.162804
57,3,0.0983331,0.475047,0.017936,0.204892,1.56317,0.00238038,1.56079,0.00040282,0.146372
58,3,0.229823,0.475047,0.277961,0.217724,1.55352,0.0272862,1.56079,0.000595582,0.133541
59,3,0.0783311,0.475047,0.0176251,0.227147,1.56835,0.00756865,1.56079,0.000737083,0.124119
60,3,0.0702458,0.475047,0.236058,0.240679,1.51078,0.050009,1.56079,0.000940275,0.110587
61,3,0.0684058,0.475047,0.292819,0.223743,1.52807,0.0327202,1.56079,0.000685942,0.127522
62,3,0.0533273,0.475047,0.237542,0.233151,1.56573,0.0150761,1.56079,0.000827205,0.118116
63,3,0.143324,0.475047,0.0139509,0.249894,1.56304,0.00225837,1.56079,0.00107868,0.101374
64,3,0.0468973,0.475047,0.322584,0.268717,1.5135,0.0673105,1.56079,0.00136126,0.0825511
65,3,0.0566903,0.475047,0.387294,0.266151,1.54577,0.0350411,1.56079,0.00132282,0.0851178
66,3,0.0633506,0.475047,0.477323,0.272274,1.54235,0.0384608,1.56079,0.00141479,0.0789949
67,3,0.0483553,0.475047,0.14704,0.276835,1.5297,0.0511107,1.56079,0.00148327,0.0744336
68,3,0.286655,0.475047,0.0119049,0.273644,1.5628,0.00201421,1.56079,0.00143535,0.0776247
