id,posnum,seglen_hor,seglen_ver,segdist_hor,segdist_ver,segdeg_hor,segdeg_ver,cross_deg,dist_hor,dist_ver
0,0,0.15384686,0.9033392,0.08245061,0.043855708,0.19235578,1.5678095,1.3814275,0.081267856,0.011146266
1,0,0.15384686,0.03666663,0.09050116,0.26834142,0.19235578,1.5698082,1.3774525,0.08916992,0.009991987
2,0,0.15384686,0.054952305,0.04021235,0.27971375,0.19235578,1.5291524,1.4200846,0.039808612,0.017202336
3,0,0.10334614,0.9033392,0.051133268,0.032755557,0.18453269,1.5678095,1.3892506,0.08131205,0.022246366
4,0,0.10334614,0.03666663,0.043154635,0.25718504,0.18453269,1.5698082,1.3852756,0.08915522,0.021148385
5,0,0.10334614,0.054952305,0.09274481,0.26893398,0.18453269,1.5291524,1.4279077,0.040406987,0.027972756
6,0,0.10334614,0.038472906,0.13304977,0.4087212,0.18453269,1.4678051,1.489255,0.0007863193,0.03351934
7,0,0.08076719,0.054952305,0.040426925,0.27162144,0.14224003,1.5291524,1.4702003,0.040257804,0.025287624
8,0,0.08076719,0.038472906,5.0627054e-06,0.4126762,0.14224003,1.4678051,1.5315475,0.00024416787,0.029585304
9,1,0.18451403,0.923497,0.050781514,0.021475093,0.059607144,1.5443735,1.5376121,0.065059364,0.03694549
10,1,0.18451403,0.045122847,0.03480037,0.019008258,0.059607144,1.4924387,1.5520458,0.08101207,0.037659507
11,1,0.18451403,0.69491804,0.029030101,0.02878046,0.059607144,1.5609939,1.5209917,0.086772144,0.03791732
12,1,0.18451403,0.7799913,0.07271357,0.029049994,0.059607144,1.5686296,1.513356,0.04316622,0.035965588
13,1,0.18451403,0.09005705,0.07857311,0.03432034,0.059607144,1.5235986,1.558387,0.037317097,0.035703793
14,1,0.18451403,0.67178875,0.076825686,0.12596846,0.059607144,1.5514771,1.5305085,0.039061427,0.035781868
15,1,0.18451403,0.041666668,0.058076028,0.3000471,0.059607144,1.5707963,1.5111891,0.057777762,0.036619578
16,1,0.18451403,0.039987084,0.053682514,0.49836314,0.059607144,1.5453731,1.4857659,0.062163472,0.036815874
17,0,0.08109068,0.9033392,0.014057681,0.0028948532,0.14736792,1.5678095,1.4264153,0.08143098,0.05210694
18,0,0.08109068,0.03666663,0.0062888856,0.22708198,0.14736792,1.5698082,1.4224403,0.08911557,0.05125139
19,0,0.08109068,0.054952305,0.05392906,0.24038415,0.14736792,1.5291524,1.4650724,0.041991763,0.056497827
20,0,0.08109068,0.038472906,0.09180357,0.38142714,0.14736792,1.4678051,1.5264196,0.004527774,0.060668804
21,1,0.51340073,0.923497,0.24454847,0.0042948127,0.023420574,1.5443735,1.5209529,0.06445408,0.05411977
