6.798687577247619629e-02,4.214806482195854187e-02,3.122208416461944580e-01,2.329814946278929710e-03,1.482750177383422852e+00,1.987223476171493530e-01,1.460120201110839844e+00,9.321797639131546021e-03,9.564141184091567993e-02
6.798687577247619629e-02,3.535529226064682007e-02,2.239213436841964722e-01,1.250900514423847198e-02,1.512257575988769531e+00,1.987223476171493530e-01,1.430612802505493164e+00,9.588350355625152588e-02,8.256754279136657715e-02
6.798687577247619629e-02,1.013680621981620789e-01,2.783439755439758301e-01,6.321384012699127197e-02,1.522407054901123047e+00,1.987223476171493530e-01,1.420463323593139648e+00,4.253194108605384827e-02,9.062550961971282959e-02
6.798687577247619629e-02,6.966810226440429688e-01,1.036036610603332520e-01,1.036559045314788818e-01,1.359292745590209961e+00,1.987223476171493530e-01,1.558015108108520508e+00,2.138332724571228027e-01,6.475298851728439331e-02
6.798687577247619629e-02,3.502632677555084229e-02,9.157158434391021729e-02,2.828007638454437256e-01,1.296914935111999512e+00,1.987223476171493530e-01,1.495637297630310059e+00,2.256285548210144043e-01,6.297148019075393677e-02
6.798687577247619629e-02,3.949899673461914062e-01,7.224835455417633057e-02,3.549769818782806396e-01,1.354889392852783203e+00,1.987223476171493530e-01,1.553611755371093750e+00,2.445714920759201050e-01,6.011043488979339600e-02
6.688920259475708008e-01,3.369056060910224915e-02,7.978925853967666626e-02,3.147367015480995178e-02,1.451519846916198730e+00,8.964539738371968269e-04,1.452416300773620605e+00,3.354233503341674805e-02,1.263176798820495605e-01
6.688920259475708008e-01,4.214806482195854187e-02,2.040044963359832764e-01,3.255045041441917419e-02,1.459223747253417969e+00,8.964539738371968269e-04,1.460120201110839844e+00,1.377227809280157089e-02,1.256771534681320190e-01
6.688920259475708008e-01,3.535529226064682007e-02,1.137709617614746094e-01,3.108894079923629761e-02,1.429716348648071289e+00,8.964539738371968269e-04,1.430612802505493164e+00,1.040057763457298279e-01,1.257378160953521729e-01
6.688920259475708008e-01,4.957541525363922119e-01,1.919827773235738277e-03,1.390807330608367920e-02,1.513501167297363281e+00,8.964539738371968269e-04,1.514397621154785156e+00,1.114117503166198730e-01,1.262653321027755737e-01
6.688920259475708008e-01,1.013680621981620789e-01,1.681606173515319824e-01,2.773797698318958282e-02,1.419566869735717773e+00,8.964539738371968269e-04,1.420463323593139648e+00,4.961613938212394714e-02,1.257012486457824707e-01
6.688920259475708008e-01,6.966810226440429688e-01,4.984014201909303665e-03,4.259294643998146057e-02,1.558911561965942383e+00,8.964539738371968269e-04,1.558015108108520508e+00,2.127926796674728394e-01,1.258109509944915771e-01
6.688920259475708008e-01,3.515219315886497498e-02,1.024611201137304306e-02,9.405573457479476929e-02,1.493685960769653320e+00,8.964539738371968269e-04,1.494582414627075195e+00,1.235776543617248535e-01,1.262571513652801514e-01
6.688920259475708008e-01,6.501675397157669067e-02,4.433595575392246246e-03,1.672044098377227783e-01,1.532384514808654785e+00,8.964539738371968269e-04,1.533280968666076660e+00,1.177651882171630859e-01,1.262610554695129395e-01
6.688920259475708008e-01,3.787767589092254639e-01,2.018677629530429840e-02,1.723747551441192627e-01,1.519738793373107910e+00,8.964539738371968269e-04,1.520635247230529785e+00,1.335183382034301758e-01,1.262504756450653076e-01
6.688920259475708008e-01,7.001810520887374878e-02,4.439014568924903870e-02,2.138684540987014771e-01,1.539072990417480469e+00,8.964539738371968269e-04,1.539969444274902344e+00,1.577216982841491699e-01,1.262341886758804321e-01
6.688920259475708008e-01,3.502632677555084229e-02,1.542291254736483097e-03,2.197789996862411499e-01,1.496533751487731934e+00,8.964539738371968269e-04,1.495637297630310059e+00,2.193189859390258789e-01,1.258153468370437622e-01
6.688920259475708008e-01,8.319843560457229614e-02,3.462932631373405457e-02,2.709483206272125244e-01,1.514806866645812988e+00,8.964539738371968269e-04,1.513910412788391113e+00,7.870227098464965820e-02,1.262873262166976929e-01
6.688920259475708008e-01,3.949899673461914062e-01,2.528882585465908051e-02,2.892463803291320801e-01,1.554508209228515625e+00,8.964539738371968269e-04,1.553611755371093750e+00,2.430655062198638916e-01,1.258313059806823730e-01
6.688920259475708008e-01,5.024006590247154236e-02,2.140110358595848083e-02,3.277628123760223389e-01,1.452791929244995117e+00,8.964539738371968269e-04,1.451895475387573242e+00,9.193044900894165039e-02,1.262784302234649658e-01
6.688920259475708008e-01,3.804455697536468506e-01,1.297574024647474289e-02,3.576213419437408447e-01,1.516193389892578125e+00,8.964539738371968269e-04,1.517089843750000000e+00,1.263073086738586426e-01,1.262553185224533081e-01
6.688920259475708008e-01,9.338452666997909546e-02,5.180740356445312500e-02,3.792396783828735352e-01,1.520869135856628418e+00,8.964539738371968269e-04,1.521765589714050293e+00,1.651389598846435547e-01,1.262292116880416870e-01
6.688920259475708008e-01,4.012323543429374695e-02,1.019851788878440857e-01,4.621315002441406250e-01,1.459024429321289062e+00,8.964539738371968269e-04,1.459920883178710938e+00,1.157915592193603516e-01,1.257457286119461060e-01
4.444444552063941956e-02,4.957541525363922119e-01,3.343939781188964844e-02,8.498135022819042206e-03,1.514397621154785156e+00,0.000000000000000000e+00,1.514397621154785156e+00,1.110050678253173828e-01,1.316666603088378906e-01
4.444444552063941956e-02,3.515219315886497498e-02,2.141750790178775787e-02,8.863047510385513306e-02,1.494582414627075195e+00,0.000000000000000000e+00,1.494582414627075195e+00,1.230269074440002441e-01,1.316666603088378906e-01
4.444444552063941956e-02,6.501675397157669067e-02,2.694980241358280182e-02,1.617950052022933960e-01,1.533280968666076660e+00,0.000000000000000000e+00,1.533280968666076660e+00,1.174946427345275879e-01,1.316666603088378906e-01
4.444444552063941956e-02,3.787767589092254639e-01,1.128858793526887894e-02,1.669517457485198975e-01,1.520635247230529785e+00,0.000000000000000000e+00,1.520635247230529785e+00,1.331558823585510254e-01,1.316666603088378906e-01
4.444444552063941956e-02,7.001810520887374878e-02,1.305392757058143616e-02,2.084333747625350952e-01,1.539969444274902344e+00,0.000000000000000000e+00,1.539969444274902344e+00,1.574983596801757812e-01,1.316666603088378906e-01
4.444444552063941956e-02,8.319843560457229614e-02,6.533365696668624878e-02,2.655602693557739258e-01,1.513910412788391113e+00,0.000000000000000000e+00,1.513910412788391113e+00,7.911080121994018555e-02,1.316666603088378906e-01
4.444444552063941956e-02,5.024006590247154236e-02,5.165574699640274048e-02,3.223362565040588379e-01,1.451895475387573242e+00,0.000000000000000000e+00,1.451895475387573242e+00,9.278869628906250000e-02,1.316666603088378906e-01
4.444444552063941956e-02,3.804455697536468506e-01,1.852505095303058624e-02,3.522021770477294922e-01,1.517089843750000000e+00,0.000000000000000000e+00,1.517089843750000000e+00,1.259194016456604004e-01,1.316666603088378906e-01
4.444444552063941956e-02,9.338452666997909546e-02,2.033874578773975372e-02,3.737956881523132324e-01,1.521765589714050293e+00,0.000000000000000000e+00,1.521765589714050293e+00,1.647831797599792480e-01,1.316666603088378906e-01
6.578073501586914062e-01,4.214806482195854187e-02,1.961930990219116211e-01,4.039201140403747559e-02,1.453566551208496094e+00,6.553660612553358078e-03,1.460120201110839844e+00,1.492711342871189117e-02,1.334707289934158325e-01
6.578073501586914062e-01,4.957541525363922119e-01,2.054555341601371765e-02,2.385779283940792084e-03,1.507843971252441406e+00,6.553660612553358078e-03,1.514397621154785156e+00,1.105456352233886719e-01,1.377693116664886475e-01
6.578073501586914062e-01,1.013680621981620789e-01,1.598980873823165894e-01,1.969943195581436157e-02,1.413909673690795898e+00,6.553660612553358078e-03,1.420463323593139648e+00,5.122132971882820129e-02,1.336491256952285767e-01
6.578073501586914062e-01,6.966810226440429688e-01,1.529624685645103455e-03,3.396062180399894714e-02,1.564568758010864258e+00,6.553660612553358078e-03,1.558015108108520508e+00,2.126455903053283691e-01,1.344425678253173828e-01
6.578073501586914062e-01,3.515219315886497498e-02,8.679385297000408173e-03,8.256856352090835571e-02,1.488028764724731445e+00,6.553660612553358078e-03,1.494582414627075195e+00,1.224115490913391113e-01,1.377109736204147339e-01
6.578073501586914062e-01,6.501675397157669067e-02,1.390024181455373764e-02,1.557207554578781128e-01,1.526727318763732910e+00,6.553660612553358078e-03,1.533280968666076660e+00,1.171908378601074219e-01,1.377366334199905396e-01
6.578073501586914062e-01,3.787767589092254639e-01,1.663989736698567867e-03,1.609507054090499878e-01,1.514081597328186035e+00,6.553660612553358078e-03,1.520635247230529785e+00,1.327547430992126465e-01,1.376601457595825195e-01
6.578073501586914062e-01,7.001810520887374878e-02,2.616674080491065979e-02,2.025575637817382812e-01,1.533415794372558594e+00,6.553660612553358078e-03,1.539969444274902344e+00,1.572569608688354492e-01,1.375396996736526489e-01
6.578073501586914062e-01,3.502632677555084229e-02,7.334091234952211380e-03,2.110987305641174316e-01,1.502190947532653809e+00,6.553660612553358078e-03,1.495637297630310059e+00,2.184499204158782959e-01,1.344711035490036011e-01
6.578073501586914062e-01,8.319843560457229614e-02,5.150616541504859924e-02,2.592953145503997803e-01,1.520464062690734863e+00,6.553660612553358078e-03,1.513910412788391113e+00,7.958573102951049805e-02,1.379214823246002197e-01
6.578073501586914062e-01,3.949899673461914062e-01,3.174945712089538574e-02,2.804853320121765137e-01,1.560165405273437500e+00,6.553660612553358078e-03,1.553611755371093750e+00,2.428647726774215698e-01,1.345911175012588501e-01
6.578073501586914062e-01,5.024006590247154236e-02,3.731769695878028870e-02,3.161072134971618652e-01,1.458449125289916992e+00,6.553660612553358078e-03,1.451895475387573242e+00,9.377384185791015625e-02,1.378517448902130127e-01
6.578073501586914062e-01,3.804455697536468506e-01,5.603758152574300766e-03,3.461642563343048096e-01,1.510536193847656250e+00,6.553660612553358078e-03,1.517089843750000000e+00,1.254871487617492676e-01,1.376958638429641724e-01
6.578073501586914062e-01,9.338452666997909546e-02,3.331112489104270935e-02,3.679507374763488770e-01,1.515211939811706543e+00,6.553660612553358078e-03,1.521765589714050293e+00,1.644011735916137695e-01,1.375045925378799438e-01
6.578073501586914062e-01,4.012323543429374695e-02,9.410525113344192505e-02,4.538539052009582520e-01,1.453367233276367188e+00,6.553660612553358078e-03,1.459920883178710938e+00,1.170127615332603455e-01,1.339725106954574585e-01
5.778083801269531250e-01,4.957541525363922119e-01,1.007161960005760193e-01,2.947842888534069061e-02,1.511370658874511719e+00,3.026975784450769424e-03,1.514397621154785156e+00,1.081507802009582520e-01,1.695828437805175781e-01
5.778083801269531250e-01,1.013680621981620789e-01,1.552320122718811035e-01,1.472978293895721436e-02,1.417436361312866211e+00,3.026975784450769424e-03,1.420463323593139648e+00,5.809649825096130371e-02,1.676900237798690796e-01
