16,37,210,127,0.341,0.911833,0.956,0.946833,461.214,352.926,503.637,425.949,37257.3,-19276.9,0.162616,0.180016,0.0187756,-0.0141028
16,37,210,124,0.341,0.911833,0.956,0.730167,461.214,334.249,502.574,425.949,45631.9,-18345.7,0.162616,0.179386,-0.0182919,-0.0412484
16,37,210,130,0.341,0.911833,0.956,0.661833,461.214,355.143,503.809,425.949,36263.2,-19387.5,0.162616,0.180086,0.0231636,0.00636441
16,37,210,129,0.341,0.911833,0.956,0.648024,461.214,360.34,504.25,425.949,33932.8,-19646.7,0.162616,0.180247,0.0334385,-0.0413488
16,37,210,128,0.341,0.911833,0.956,0.633357,461.214,356.62,503.929,425.949,35600.8,-19461.2,0.162616,0.180132,0.0260862,0.0453394
16,37,206,127,0.341,0.911833,0.617667,0.946833,461.214,352.926,503.522,412.847,31271.9,-18776.2,0.163254,0.180016,0.0559871,0.0119194
16,37,206,124,0.341,0.911833,0.617667,0.730167,461.214,334.249,501.974,412.847,39646.6,-17868.7,0.163254,0.179386,0.0189609,-0.0151849
16,37,206,130,0.341,0.911833,0.617667,0.661833,461.214,355.143,503.752,412.847,30277.9,-18883.9,0.163254,0.180086,0.0603655,0.032377
16,37,206,129,0.341,0.911833,0.617667,0.648024,461.214,360.34,504.327,412.847,27947.5,-19136.5,0.163254,0.180247,0.0706139,-0.0153627
16,37,206,128,0.341,0.911833,0.617667,0.633357,461.214,356.62,503.91,412.847,29615.4,-18955.7,0.163254,0.180132,0.0632811,0.071345
16,37,222,127,0.341,0.911833,0.608,0.946833,461.214,352.926,503.759,430.566,39366.6,-19453.4,0.1624,0.180016,0.0147615,-0.0232681
16,37,222,124,0.341,0.911833,0.608,0.730167,461.214,334.249,502.867,430.566,47741.2,-18513.8,0.1624,0.179386,-0.0223085,-0.0504162
16,37,222,130,0.341,0.911833,0.608,0.661833,461.214,355.143,503.91,430.566,38372.5,-19565,0.1624,0.180086,0.0191515,-0.00279886
16,37,222,129,0.341,0.911833,0.608,0.648024,461.214,360.34,504.304,430.566,36042.1,-19826.4,0.1624,0.180247,0.0294323,-0.0505061
16,37,222,128,0.341,0.911833,0.608,0.633357,461.214,356.62,504.017,430.566,37710.1,-19639.3,0.1624,0.180132,0.0220756,0.0361776
16,37,176,127,0.341,0.911833,0.579333,0.946833,461.214,352.926,504.233,360.794,7370.85,-16015.5,0.160139,0.180016,0.155579,0.115288
16,37,176,124,0.341,0.911833,0.579333,0.730167,461.214,334.249,500.767,360.794,15745.5,-15243.3,0.160139,0.179386,0.119052,0.0886832
16,37,176,130,0.341,0.911833,0.579333,0.661833,461.214,355.143,504.688,360.794,6376.79,-16107.2,0.160139,0.180086,0.159881,0.135669
16,37,176,129,0.341,0.911833,0.579333,0.648024,461.214,360.34,505.793,360.794,4046.37,-16322.1,0.160139,0.180247,0.169933,0.0877328
16,37,176,128,0.341,0.911833,0.579333,0.633357,461.214,356.62,504.997,360.794,5714.34,-16168.3,0.160139,0.180132,0.162742,0.174583
16,37,178,127,0.341,0.911833,0.579,0.946833,461.214,352.926,503.676,367.479,10431.3,-16312.3,0.160139,0.180016,0.120927,0.102069
16,37,178,124,0.341,0.911833,0.579,0.730167,461.214,334.249,500.454,367.479,18806,-15525.7,0.160139,0.179386,0.0842802,0.0753438
16,37,178,130,0.341,0.911833,0.579,0.661833,461.214,355.143,504.103,367.479,9437.26,-16405.7,0.160139,0.180086,0.125245,0.122466
16,37,178,129,0.341,0.911833,0.579,0.648024,461.214,360.34,505.14,367.479,7106.84,-16624.5,0.160139,0.180247,0.135337,0.0745702
16,37,178,128,0.341,0.911833,0.579,0.633357,461.214,356.62,504.393,367.479,8774.81,-16467.9,0.160139,0.180132,0.128118,0.161391
16,38,210,127,0.341,0.886833,0.956,0.946833,465.117,352.738,503.637,425.949,37189.6,-17587.4,0.160959,0.189499,0.0187756,-0.00284111
16,38,210,124,0.341,0.886833,0.956,0.730167,465.117,334.06,502.574,425.949,45638.5,-16656.2,0.160959,0.189498,-0.0182919,-0.0293574
16,38,210,130,0.341,0.886833,0.956,0.661833,465.117,354.955,503.809,425.949,36186.7,-17698,0.160959,0.189498,0.0231636,0.0175557
16,38,210,129,0.341,0.886833,0.956,0.648024,465.117,360.152,504.25,425.949,33835.6,-17957.1,0.160959,0.189498,0.0334385,-0.0303189
16,38,210,128,0.341,0.886833,0.956,0.633357,465.117,356.432,503.929,425.949,35518.4,-17771.6,0.160959,0.189498,0.0260862,0.0564844
16,38,206,127,0.341,0.886833,0.617667,0.946833,465.117,352.738,503.522,412.847,31152.2,-17138.7,0.161597,0.189499,0.0559871,0.0231811
16,38,206,124,0.341,0.886833,0.617667,0.730167,465.117,334.06,501.974,412.847,39601.1,-16231.2,0.161597,0.189498,0.0189609,-0.00329389
16,38,206,130,0.341,0.886833,0.617667,0.661833,465.117,354.955,503.752,412.847,30149.3,-17246.4,0.161597,0.189498,0.0603655,0.0435682
16,38,206,129,0.341,0.886833,0.617667,0.648024,465.117,360.152,504.327,412.847,27798.2,-17499,0.161597,0.189498,0.0706139,-0.00433274
16,38,206,128,0.341,0.886833,0.617667,0.633357,465.117,356.432,503.91,412.847,29481,-17318.2,0.161597,0.189498,0.0632811,0.08249
16,38,222,127,0.341,0.886833,0.608,0.946833,465.117,352.738,503.759,430.566,39317.2,-17745.5,0.160744,0.189499,0.0147615,-0.0120064
16,38,222,124,0.341,0.886833,0.608,0.730167,465.117,334.06,502.867,430.566,47766.1,-16805.9,0.160744,0.189498,-0.0223085,-0.0385251
16,38,222,130,0.341,0.886833,0.608,0.661833,465.117,354.955,503.91,430.566,38314.3,-17857.1,0.160744,0.189498,0.0191515,0.00839239
16,38,222,129,0.341,0.886833,0.608,0.648024,465.117,360.152,504.304,430.566,35963.3,-18118.6,0.160744,0.189498,0.0294323,-0.0394762
16,38,222,128,0.341,0.886833,0.608,0.633357,465.117,356.432,504.017,430.566,37646,-17931.4,0.160744,0.189498,0.0220756,0.0473226
16,38,176,127,0.341,0.886833,0.579333,0.946833,465.117,352.738,504.233,360.794,7044.97,-14584.2,0.158483,0.189499,0.155579,0.12655
16,38,176,124,0.341,0.886833,0.579333,0.730167,465.117,334.06,500.767,360.794,15493.9,-13811.9,0.158483,0.189498,0.119052,0.100574
16,38,176,130,0.341,0.886833,0.579333,0.661833,465.117,354.955,504.688,360.794,6042.1,-14675.8,0.158483,0.189498,0.159881,0.14686
16,38,176,129,0.341,0.886833,0.579333,0.648024,465.117,360.152,505.793,360.794,3691.03,-14890.7,0.158483,0.189498,0.169933,0.0987628
16,38,176,128,0.341,0.886833,0.579333,0.633357,465.117,356.432,504.997,360.794,5373.78,-14736.9,0.158483,0.189498,0.162742,0.185728
16,38,178,127,0.341,0.886833,0.579,0.946833,465.117,352.738,503.676,367.479,10132,-14854.4,0.158483,0.189499,0.120927,0.113331
16,38,178,124,0.341,0.886833,0.579,0.730167,465.117,334.06,500.454,367.479,18580.9,-14067.9,0.158483,0.189498,0.0842802,0.0872348
16,38,178,130,0.341,0.886833,0.579,0.661833,465.117,354.955,504.103,367.479,9129.1,-14947.8,0.158483,0.189498,0.125245,0.133657
16,38,178,129,0.341,0.886833,0.579,0.648024,465.117,360.152,505.14,367.479,6778.02,-15166.7,0.158483,0.189498,0.135337,0.0856002
16,38,178,128,0.341,0.886833,0.579,0.633357,465.117,356.432,504.393,367.479,8460.77,-15010,0.158483,0.189498,0.128118,0.172536
16,112,210,127,0.341,0.881667,0.956,0.946833,467.266,343.845,503.637,425.949,41655.3,-17144.1,0.179468,0.230231,0.0187756,-0.00284111
16,112,210,124,0.341,0.881667,0.956,0.730167,467.266,325.167,502.574,425.949,50104.2,-16212.8,0.179468,0.230231,-0.0182919,-0.0293574
16,112,210,130,0.341,0.881667,0.956,0.661833,467.266,346.062,503.809,425.949,40652.4,-17254.6,0.179468,0.230231,0.0231636,0.0175557
16,112,210,129,0.341,0.881667,0.956,0.648024,467.266,351.26,504.25,425.949,38301.4,-17513.8,0.179468,0.230231,0.0334385,-0.0303189
16,112,210,128,0.341,0.881667,0.956,0.633357,467.266,347.54,503.929,425.949,39984.1,-17328.3,0.179468,0.230231,0.0260862,0.0564844
16,112,206,127,0.341,0.881667,0.617667,0.946833,467.266,343.845,503.522,412.847,35606.6,-16706.7,0.180106,0.230231,0.0559871,0.0231811
16,112,206,124,0.341,0.881667,0.617667,0.730167,467.266,325.167,501.974,412.847,44055.5,-15799.2,0.180106,0.230231,0.0189609,-0.00329389
16,112,206,130,0.341,0.881667,0.617667,0.661833,467.266,346.062,503.752,412.847,34603.7,-16814.4,0.180106,0.230231,0.0603655,0.0435682
16,112,206,129,0.341,0.881667,0.617667,0.648024,467.266,351.26,504.327,412.847,32252.6,-17066.9,0.180106,0.230231,0.0706139,-0.00433274
16,112,206,128,0.341,0.881667,0.617667,0.633357,467.266,347.54,503.91,412.847,33935.4,-16886.2,0.180106,0.230231,0.0632811,0.08249
16,112,222,127,0.341,0.881667,0.608,0.946833,467.266,343.845,503.759,430.566,43786.9,-17298.2,0.179253,0.230231,0.0147615,-0.0120064
16,112,222,124,0.341,0.881667,0.608,0.730167,467.266,325.167,502.867,430.566,52235.8,-16358.6,0.179253,0.230231,-0.0223085,-0.0385251
16,112,222,130,0.341,0.881667,0.608,0.661833,467.266,346.062,503.91,430.566,42784.1,-17409.7,0.179253,0.230231,0.0191515,0.00839239
16,112,222,129,0.341,0.881667,0.608,0.648024,467.266,351.26,504.304,430.566,40433,-17671.2,0.179253,0.230231,0.0294323,-0.0394762
16,112,222,128,0.341,0.881667,0.608,0.633357,467.266,347.54,504.017,430.566,42115.7,-17484.1,0.179253,0.230231,0.0220756,0.0473226
16,112,176,127,0.341,0.881667,0.579333,0.946833,467.266,343.845,504.233,360.794,11435,-14216.5,0.176992,0.230231,0.155579,0.12655
16,112,176,124,0.341,0.881667,0.579333,0.730167,467.266,325.167,500.767,360.794,19883.9,-13444.3,0.176992,0.230231,0.119052,0.100574
16,112,176,130,0.341,0.881667,0.579333,0.661833,467.266,346.062,504.688,360.794,10432.1,-14308.2,0.176992,0.230231,0.159881,0.14686
16,112,176,129,0.341,0.881667,0.579333,0.648024,467.266,351.26,505.793,360.794,8081.04,-14523.1,0.176992,0.230231,0.169933,0.0987628
16,112,176,128,0.341,0.881667,0.579333,0.633357,467.266,347.54,504.997,360.794,9763.79,-14369.3,0.176992,0.230231,0.162742,0.185728
16,112,178,127,0.341,0.881667,0.579,0.946833,467.266,343.845,503.676,367.479,14528.8,-14479.9,0.176992,0.230231,0.120927,0.113331
16,112,178,124,0.341,0.881667,0.579,0.730167,467.266,325.167,500.454,367.479,22977.7,-13693.4,0.176992,0.230231,0.0842802,0.0872348
16,112,178,130,0.341,0.881667,0.579,0.661833,467.266,346.062,504.103,367.479,13525.9,-14573.3,0.176992,0.230231,0.125245,0.133657
16,112,178,129,0.341,0.881667,0.579,0.648024,467.266,351.26,505.14,367.479,11174.8,-14792.2,0.176992,0.230231,0.135337,0.0856002
16,112,178,128,0.341,0.881667,0.579,0.633357,467.266,347.54,504.393,367.479,12857.6,-14635.5,0.176992,0.230231,0.128118,0.172536
16,64,210,127,0.341,0.823333,0.956,0.946833,463.385,343.945,503.637,425.949,41768.7,-18836,0.181468,0.22075,0.0187756,-0.0144444
16,64,210,124,0.341,0.823333,0.956,0.730167,463.385,325.268,502.574,425.949,50143,-17904.8,0.181468,0.220084,-0.0182919,-0.0416269
16,64,210,130,0.341,0.823333,0.956,0.661833,463.385,346.161,503.809,425.949,40774.6,-18946.6,0.181468,0.220825,0.0231636,0.0060268
16,64,210,129,0.341,0.823333,0.956,0.648024,463.385,351.359,504.25,425.949,38444.3,-19205.7,0.181468,0.220995,0.0334385,-0.0416773
16,64,210,128,0.341,0.823333,0.956,0.633357,463.385,347.639,503.929,425.949,40112.2,-19020.2,0.181468,0.220874,0.0260862,0.0450044
16,64,206,127,0.341,0.823333,0.617667,0.946833,463.385,343.945,503.522,412.847,35772.1,-18346.5,0.182106,0.22075,0.0559871,0.0115779
16,64,206,124,0.341,0.823333,0.617667,0.730167,463.385,325.268,501.974,412.847,44146.4,-17439,0.182106,0.220084,0.0189609,-0.0155634
16,64,206,130,0.341,0.823333,0.617667,0.661833,463.385,346.161,503.752,412.847,34778.1,-18454.2,0.182106,0.220825,0.0603655,0.0320394
16,64,206,129,0.341,0.823333,0.617667,0.648024,463.385,351.359,504.327,412.847,32447.7,-18706.8,0.182106,0.220995,0.0706139,-0.0156911
16,64,206,128,0.341,0.823333,0.617667,0.633357,463.385,347.639,503.91,412.847,34115.7,-18526,0.182106,0.220874,0.0632811,0.07101
16,64,222,127,0.341,0.823333,0.608,0.946833,463.385,343.945,503.759,430.566,43881.9,-19008.5,0.181253,0.22075,0.0147615,-0.0236096
16,64,222,124,0.341,0.823333,0.608,0.730167,463.385,325.268,502.867,430.566,52256.3,-18068.9,0.181253,0.220084,-0.0223085,-0.0507946
16,64,222,130,0.341,0.823333,0.608,0.661833,463.385,346.161,503.91,430.566,42887.9,-19120.1,0.181253,0.220825,0.0191515,-0.00313646
16,64,222,129,0.341,0.823333,0.608,0.648024,463.385,351.359,504.304,430.566,40557.6,-19381.6,0.181253,0.220995,0.0294323,-0.0508345
16,64,222,128,0.341,0.823333,0.608,0.633357,463.385,347.639,504.017,430.566,42225.5,-19194.4,0.181253,0.220874,0.0220756,0.0358426
16,64,176,127,0.341,0.823333,0.579333,0.946833,463.385,343.945,504.233,360.794,11806.8,-15650,0.178992,0.22075,0.155579,0.114947
16,64,176,124,0.341,0.823333,0.579333,0.730167,463.385,325.268,500.767,360.794,20181.2,-14877.8,0.178992,0.220084,0.119052,0.0883047
16,64,176,130,0.341,0.823333,0.579333,0.661833,463.385,346.161,504.688,360.794,10812.8,-15741.7,0.178992,0.220825,0.159881,0.135331
16,64,176,129,0.341,0.823333,0.579333,0.648024,463.385,351.359,505.793,360.794,8482.46,-15956.6,0.178992,0.220995,0.169933,0.0874044
16,64,176,128,0.341,0.823333,0.579333,0.633357,463.385,347.639,504.997,360.794,10150.4,-15802.8,0.178992,0.220874,0.162742,0.174248
16,64,178,127,0.341,0.823333,0.579,0.946833,463.385,343.945,503.676,367.479,14874.1,-15940,0.178992,0.22075,0.120927,0.101727
