7.700081467628479004e-01,7.403310537338256836e-01,5.038487142883241177e-04,8.264160715043544769e-04,1.541869997978210449e+00,3.733413293957710266e-03,1.538136601448059082e+00,9.449124336242675781e-02,1.613732278347015381e-01
7.700081467628479004e-01,7.533307671546936035e-01,1.479044789448380470e-03,7.726566400378942490e-04,1.557369589805603027e+00,3.733413293957710266e-03,1.561102986335754395e+00,1.335230469703674316e-01,1.652161031961441040e-01
7.700081467628479004e-01,4.466244205832481384e-02,3.806861490011215210e-02,5.092591419816017151e-02,1.454551458358764648e+00,3.733413293957710266e-03,1.458284854888916016e+00,1.730704307556152344e-01,1.650192439556121826e-01
7.700081467628479004e-01,1.111058741807937622e-01,5.086201801896095276e-02,2.550356686115264893e-01,1.567585706710815430e+00,3.733413293957710266e-03,1.570273637771606445e+00,1.858637481927871704e-01,1.649555563926696777e-01
7.700081467628479004e-01,5.113976821303367615e-02,3.476403653621673584e-02,2.838830649852752686e-01,1.551315069198608398e+00,3.733413293957710266e-03,1.555048465728759766e+00,1.697658747434616089e-01,1.650356948375701904e-01
7.700081467628479004e-01,6.437864154577255249e-02,3.067058324813842773e-02,4.103324413299560547e-01,1.529348611831665039e+00,3.733413293957710266e-03,1.525615215301513672e+00,6.432473659515380859e-02,1.612230539321899414e-01
7.700081467628479004e-01,1.155661568045616150e-01,2.194216474890708923e-03,4.903445839881896973e-01,1.568967819213867188e+00,3.733413293957710266e-03,1.565234422683715820e+00,1.328078806400299072e-01,1.652196645736694336e-01
5.509813129901885986e-02,7.403310537338256836e-01,2.445319890975952148e-01,1.241934299468994141e-01,1.467550992965698242e+00,7.058557122945785522e-02,1.538136601448059082e+00,7.938152551651000977e-02,2.219917774200439453e-01
5.509813129901885986e-02,6.437864154577255249e-02,2.807087302207946777e-01,1.461095213890075684e-01,1.455029606819152832e+00,7.058557122945785522e-02,1.525615215301513672e+00,4.329490661621093750e-02,2.185899019241333008e-01
5.509813129901885986e-02,4.462768882513046265e-02,1.502641141414642334e-01,2.289398759603500366e-02,1.500226259231567383e+00,7.058557122945785522e-02,1.429640650749206543e+00,1.734146475791931152e-01,2.308562994003295898e-01
3.499230742454528809e-02,7.403310537338256836e-01,4.843199551105499268e-01,1.134968772530555725e-01,1.559103965759277344e+00,2.096736431121826172e-02,1.538136601448059082e+00,7.911956310272216797e-02,2.113009095191955566e-01
3.499230742454528809e-02,7.533307671546936035e-01,2.729130983352661133e-01,1.068986058235168457e-01,1.540135622024536133e+00,2.096736431121826172e-02,1.561102986335754395e+00,1.288291960954666138e-01,1.891547441482543945e-01
3.499230742454528809e-02,1.111058741807937622e-01,2.156134098768234253e-01,2.781465053558349609e-01,1.550351738929748535e+00,2.096736431121826172e-02,1.570273637771606445e+00,1.861163079738616943e-01,1.907564997673034668e-01
3.499230742454528809e-02,5.113976821303367615e-02,2.395864576101303101e-01,3.099351227283477783e-01,1.534081101417541504e+00,2.096736431121826172e-02,1.555048465728759766e+00,1.621485203504562378e-01,1.900863051414489746e-01
3.499230742454528809e-02,1.155661568045616150e-01,2.662404775619506836e-01,3.953837230801582336e-02,1.555390954017639160e+00,2.096736431121826172e-02,1.565234422683715820e+00,1.355003565549850464e-01,1.893412470817565918e-01
3.499230742454528809e-02,4.465634748339653015e-02,2.493960112333297729e-01,7.928538322448730469e-02,1.471120238304138184e+00,2.096736431121826172e-02,1.492087602615356445e+00,1.523411124944686890e-01,1.898121237754821777e-01
3.499230742454528809e-02,4.462768882513046265e-02,3.876314163208007812e-01,4.537582397460937500e-02,1.408673286437988281e+00,2.096736431121826172e-02,1.429640650749206543e+00,1.757868528366088867e-01,2.085980772972106934e-01
7.584733366966247559e-01,7.403310537338256836e-01,3.035829588770866394e-02,2.714150177780538797e-04,1.562583804130554199e+00,2.444719523191452026e-02,1.538136601448059082e+00,7.634663581848144531e-02,9.813582897186279297e-02
7.584733366966247559e-01,7.533307671546936035e-01,7.080680690705776215e-03,1.006686501204967499e-02,1.536655783653259277e+00,2.444719523191452026e-02,1.561102986335754395e+00,1.279788613319396973e-01,7.219475507736206055e-02
7.584733366966247559e-01,1.111058741807937622e-01,5.111988261342048645e-02,3.948113620281219482e-01,1.546871900558471680e+00,2.444719523191452026e-02,1.570273637771606445e+00,1.861620396375656128e-01,7.409167289733886719e-02
7.584733366966247559e-01,5.113976821303367615e-02,2.571884542703628540e-02,4.267721176147460938e-01,1.530601263046264648e+00,2.444719523191452026e-02,1.555048465728759766e+00,1.607685834169387817e-01,7.326382398605346680e-02
7.584733366966247559e-01,6.437864154577255249e-02,6.746461987495422363e-02,2.654759287834167480e-01,1.550062417984008789e+00,2.444719523191452026e-02,1.525615215301513672e+00,3.925138711929321289e-02,9.934526681900024414e-02
7.584733366966247559e-01,1.155661568045616150e-01,9.307714062742888927e-04,1.564255654811859131e-01,1.551911115646362305e+00,2.444719523191452026e-02,1.565234422683715820e+00,1.359879225492477417e-01,7.245582342147827148e-02
7.584733366966247559e-01,4.465634748339653015e-02,1.036291103810071945e-02,1.966977566480636597e-01,1.467640399932861328e+00,2.444719523191452026e-02,1.492087602615356445e+00,1.454172432422637939e-01,7.276326417922973633e-02
7.584733366966247559e-01,4.462768882513046265e-02,8.127555996179580688e-02,1.606227308511734009e-01,1.405193448066711426e+00,2.444719523191452026e-02,1.429640650749206543e+00,1.879471540451049805e-01,9.449738264083862305e-02
