6.832597255706787109e+00,1.320006942749023438e+01,9.127741813659667969e+00,4.777989864349365234e+00,1.554275989532470703e+00,6.243737041950225830e-02,1.524879336357116699e+00,1.094294339418411255e-01,5.001213401556015015e-02
6.832597255706787109e+00,1.320006942749023438e+01,9.127741813659667969e+00,4.777989864349365234e+00,1.542912840843200684e+00,6.243737041950225830e-02,1.536242485046386719e+00,9.140236675739288330e-02,4.916686192154884338e-02
6.832597255706787109e+00,1.320006942749023438e+01,9.127741813659667969e+00,4.777989864349365234e+00,1.545455932617187500e+00,6.243737041950225830e-02,1.533699393272399902e+00,6.857115030288696289e-02,4.809633269906044006e-02
6.832597255706787109e+00,1.320006942749023438e+01,9.127741813659667969e+00,4.777989864349365234e+00,1.520632266998291016e+00,6.243737041950225830e-02,1.558523058891296387e+00,9.074248373508453369e-02,4.913592338562011719e-02
6.832597255706787109e+00,1.320006942749023438e+01,1.252229785919189453e+01,4.777989864349365234e+00,1.556237936019897461e+00,5.722073372453451157e-03,1.550515890121459961e+00,1.323370933532714844e-01,5.985359102487564087e-02
6.832597255706787109e+00,1.320006942749023438e+01,1.252229785919189453e+01,4.777989864349365234e+00,1.568156599998474121e+00,5.722073372453451157e-03,1.567714095115661621e+00,1.117484569549560547e-01,5.976523086428642273e-02
6.832597255706787109e+00,1.320006942749023438e+01,1.252229785919189453e+01,4.777989864349365234e+00,1.566050171852111816e+00,5.722073372453451157e-03,1.560328125953674316e+00,1.363688111305236816e-01,5.987089127302169800e-02
6.832597255706787109e+00,1.320006942749023438e+01,1.252229785919189453e+01,4.777989864349365234e+00,1.564861059188842773e+00,5.722073372453451157e-03,1.559139013290405273e+00,1.164338588714599609e-01,5.978533998131752014e-02
6.832597255706787109e+00,1.320006942749023438e+01,1.252229785919189453e+01,4.777989864349365234e+00,1.562454462051391602e+00,5.722073372453451157e-03,1.556732416152954102e+00,1.211296916007995605e-01,5.980549380183219910e-02
6.832597255706787109e+00,1.320006942749023438e+01,1.252229785919189453e+01,4.777989864349365234e+00,1.550270915031433105e+00,5.722073372453451157e-03,1.544548869132995605e+00,1.237581372261047363e-01,5.981677398085594177e-02
