id,posnum,seglen_hor,seglen_ver,segdist_hor,segdist_ver,segdeg_hor,segdeg_ver,cross_deg,dist_hor,dist_ver
0,0,0.23606631,0.8817435,0.21629076,0.025181353,0.06149173,1.5583105,1.4968188,0.061776258,0.023154045
1,1,0.23606631,0.08513376,0.38508427,0.0017099591,0.06149173,1.5039501,1.4424584,0.102365196,0.0617515
2,1,0.23606631,0.8149693,0.38150492,0.058421496,0.06149173,1.5636631,1.5021714,0.10593778,0.061586525
3,0,0.72453636,0.8817435,0.082391486,0.0072099995,0.0151972445,1.5583105,1.5431132,0.062075425,0.041123997
4,1,0.72453636,0.08513376,0.02773602,0.009429338,0.0151972445,1.5039501,1.4887528,0.103357136,0.050637074
5,1,0.72453636,0.8149693,0.025050636,0.06940184,0.0151972445,1.5636631,1.5484658,0.10604221,0.050606467
6,1,0.09787521,0.08513376,0.033986494,0.013817204,0.036903776,1.5039501,1.4670464,0.10374802,0.046259012
7,1,0.09787521,0.8149693,0.031648815,0.073814094,0.036903776,1.5636631,1.5267594,0.10608411,0.046194326
8,1,0.08668578,0.08513376,0.13690926,0.016874356,0.0403366,1.5039501,1.5442867,0.101014555,0.07688203
9,1,0.08668578,0.8149693,0.13212903,0.042981032,0.0403366,1.5636631,1.537593,0.10579085,0.0770266
10,1,0.12444411,0.08513376,0.04843245,0.023053909,0.0031604562,1.5039501,1.5071106,0.100464225,0.08304778
11,1,0.12444411,0.8149693,0.043163124,0.036947206,0.0031604562,1.5636631,1.5668236,0.105733514,0.08306027
12,0,0.7089742,0.8817435,0.09906792,0.054088917,0.009842596,1.5583105,1.5484679,0.0630959,0.10241814
13,1,0.7089742,0.08513376,0.030720076,0.048673082,0.009842596,1.5039501,1.4941075,0.0981825,0.108609736
14,1,0.7089742,0.8149693,0.023411168,0.011451047,0.009842596,1.5636631,1.5538205,0.10549104,0.10855578
15,0,0.086553104,0.8817435,0.016941857,0.056497492,0.052919675,1.5583105,1.5303626,0.06313599,0.104826525
16,0,0.059997685,0.8817435,0.16085319,0.0841066,0.008781604,1.5583105,1.549529,0.0635956,0.13243349
