25,0,0.726666,0.379980,0.003926,0.001140,1.569691,0.000143,1.569548,0.096103,0.076667
14,3,0.802532,0.878788,0.027584,0.026813,1.563487,0.027195,1.550910,0.017931,0.015240
0,1,0.131762,0.878788,0.018389,0.009239,1.469100,0.081811,1.550910,0.008531,0.000759
192,2,0.802532,0.043356,0.006400,0.347140,1.525873,0.027195,1.553069,0.046409,0.002907
23,2,0.802532,0.346810,0.003110,0.497323,1.516991,0.027195,1.544186,0.050400,0.002820
99,2,0.802532,0.379980,0.040215,0.441433,1.544849,0.027195,1.569548,0.092446,0.001907
193,3,0.802532,0.174996,0.057961,0.228384,1.542441,0.027195,1.569637,0.103411,0.013384
109,0,0.046667,0.593340,0.000653,0.015030,1.570094,0.000000,1.570094,0.121764,0.096667
8,1,0.726666,0.878788,0.087448,0.066849,1.551054,0.000143,1.550910,0.006335,0.076667
29,0,0.726666,0.593340,0.029459,0.005083,1.569951,0.000143,1.570094,0.121675,0.076667
200,2,0.802532,0.043333,0.053312,0.221711,1.543601,0.027195,1.570796,0.105556,0.001622
16,0,0.726666,0.346810,0.071047,0.023327,1.544043,0.000143,1.544186,0.021178,0.076667
6,0,0.053363,0.346810,0.006601,0.039284,1.560887,0.016702,1.544186,0.018949,0.014079
115,2,0.802532,0.593340,0.073085,0.223809,1.542899,0.027195,1.570094,0.125335,0.001193
31,1,0.726666,0.268514,0.005065,0.026628,1.554618,0.000143,1.554475,0.086153,0.076667
10,1,0.080019,0.878788,0.286966,0.083306,1.555423,0.004513,1.550910,0.005858,0.093123
28,1,0.726666,0.280011,0.036122,0.000305,1.569188,0.000143,1.569044,0.117231,0.076667
197,3,0.802532,0.041686,0.078283,0.346253,1.535850,0.027195,1.563045,0.123727,0.012942
9,1,0.157924,0.878788,0.285154,0.080312,1.544065,0.046617,1.550910,0.005945,0.090129
40,0,0.726666,0.043356,0.067730,0.430096,1.552925,0.000143,1.553069,0.024495,0.076667
17,0,0.157924,0.346810,0.443434,0.004244,1.497568,0.046617,1.544186,0.020498,0.057591
194,3,0.802532,0.174966,0.100998,0.225892,1.526335,0.027195,1.553530,0.146434,0.012449
195,2,0.802532,0.128333,0.099972,0.249392,1.543601,0.027195,1.570796,0.152222,0.000609
43,0,0.726666,0.128333,0.060003,0.445000,1.570653,0.000143,1.570796,0.152222,0.076667
36,0,0.726666,0.070000,0.106668,0.223333,1.570653,0.000143,1.570796,0.198889,0.076667
24,1,0.726666,0.156667,0.113334,0.001667,1.570653,0.000143,1.570796,0.194444,0.076667
175,1,0.531071,0.243333,0.092777,0.224616,1.570598,0.000894,1.570101,0.182806,0.187052
113,0,0.531071,0.593340,0.156726,0.106385,1.570604,0.000894,1.570094,0.122171,0.188046
37,1,0.726666,0.243333,0.101941,0.335001,1.569957,0.000143,1.570101,0.183051,0.076667
179,1,0.531071,0.174996,0.015028,0.323084,1.570530,0.000894,1.569637,0.105028,0.186922
181,0,0.531071,0.128333,0.126674,0.333672,1.569902,0.000894,1.570796,0.152222,0.187996
92,1,0.531071,0.156667,0.104415,0.112071,1.569903,0.000894,1.570796,0.194444,0.187071
41,1,0.726666,0.174996,0.024167,0.433339,1.569494,0.000143,1.569637,0.105274,0.076667
97,0,0.531071,0.379980,0.183290,0.111411,1.568654,0.000894,1.569548,0.095607,0.188090
108,1,0.531071,0.280011,0.027706,0.110281,1.568151,0.000894,1.569044,0.117722,0.186943
105,1,0.482203,0.280011,0.029801,0.081118,1.568972,0.003576,1.569044,0.117592,0.157781
94,0,0.482203,0.379980,0.234261,0.078810,1.568468,0.003576,1.569548,0.095752,0.155487
123,0,0.531071,0.351719,0.107308,0.089645,1.568059,0.000894,1.567165,0.171589,0.187963
89,1,0.482203,0.156667,0.106654,0.082524,1.567220,0.003576,1.570796,0.194444,0.157524
140,0,0.482203,0.128333,0.177790,0.365992,1.567220,0.003576,1.570796,0.152222,0.155676
30,0,0.726666,0.351719,0.078626,0.021691,1.567022,0.000143,1.567165,0.170846,0.076667
